ID,name,category,type,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound,ES,ES_lower_bound,ES_upper_bound
c7t5j,PBE/cc-pVTZ//B3LYP-D3/cc-pVTZ,Other,Standard,1.7330267794185459,1.139940189818587,2.2575630465373298,1.4654545454545451,0.9354545454545452,2.028181818181818,1.4654545454545451,0.9354545454545452,2.028181818181818,0.054262912424809025,0.00022104505302683095,0.48770197984072367,-0.17641368687751827,-0.7113541650995203,0.3007611724636185,-0.16363636363636364,-0.64,0.391304347826087,-0.0,-0.0,0.038207566759416924
jc68f,PW91/cc-pVTZ//B3LYP-D3/cc-pVTZ,Other,Standard,1.7350451919710386,1.1326357032884122,2.264619173282784,1.469090909090909,0.9399999999999998,2.0354545454545456,1.469090909090909,0.9399999999999998,2.0354545454545456,0.053963060775276316,0.00021479045050856014,0.48336847630555924,-0.17506873574593634,-0.7191037009936297,0.2990216131451559,-0.16363636363636364,-0.6444444444444444,0.41176470588235287,-0.0,-0.0,0.06594958262386313
REF08,YANK-SAMPL_mols_SMIRNOFF_tip3p_dry_octanol,Physical,Standard,1.7394199660179304,0.5298970740539234,2.8623147022201203,1.050909090909091,0.4763636363636363,1.9800000000000002,-0.8309090909090909,-1.8590909090909093,-0.11181818181818165,0.07649475517546923,0.000580179530874891,0.6958577727009045,0.6521934050888634,-0.40933428520435466,1.6811971117915088,0.3090909090909091,-0.16666666666666669,0.7446808510638299,1.2177692872073869,0.9506208729598408,1.4120187715436692
03cyy,Linear Regression-B3LYP/6-311G**,Mixed,Standard,1.754749399357485,0.5748122223031543,2.7480654352405143,1.1072727272727272,0.4272727272727273,2.0145454545454546,0.029090909090909098,-0.8854545454545455,1.1936363636363636,0.002361764216532644,6.398371246186941e-05,0.5247278393413245,0.12071820018379156,-1.1426048195853458,1.50984835279763,0.0909090909090909,-0.5652173913043479,0.6862745098039215,0.36084001273585564,0.07018563893849414,0.7084181236762326
REF05,YANK-SMIRNOFF-TIP3P-wet-oct,Physical,Reference,1.772902089282377,0.5602596800510538,2.876489337559051,1.070909090909091,0.4281818181818183,2.036363636363636,-0.9672727272727273,-1.9772727272727273,-0.25818181818181823,0.07506136748817764,0.00043409239363278047,0.7080188065140361,0.6260161542954724,-0.556476594938133,1.7479011378954878,0.34545454545454546,-0.14285714285714285,0.7872340425531915,1.1797832135886044,0.891066904771793,1.4088901809322094
hsotx,B3LYP/cc-pVTZ//B3LYP-D3/cc-pVTZ,Other,Standard,1.8090203275404464,1.2258948494133506,2.325301544472732,1.5572727272727276,1.04,2.110909090909091,1.5572727272727276,1.04,2.110909090909091,0.06882787291897934,0.00027264269450233343,0.49284189510975257,-0.19040266683532805,-0.6707928913915557,0.26042493122172883,-0.2,-0.6666666666666667,0.3469387755102041,-0.0,-0.0,0.005454268588119662
ke5gu,MD/S-MBIS-GAFF-SPCE/MBAR/,Physical,Standard,1.8179783977114399,1.312506277041267,2.261067728469732,1.5936363636363637,1.0736363636363637,2.110909090909091,-1.5936363636363637,-2.108181818181818,-1.0736363636363635,0.622328000437937,0.16675528289566724,0.8902858300230985,1.537251239847758,0.7446519241047566,2.180809903500333,0.5272727272727272,0.0,0.911111111111111,0.486398936832925,0.2222960532691004,0.8370502650996028
mwuua,MD-LigParGen-wetoct,Physical,Standard,1.8264222353602089,1.4763560792462205,2.126529396158744,1.7309090909090912,1.38,2.0736363636363637,-1.7309090909090912,-2.0736363636363637,-1.3790909090909091,0.4063203454654515,0.012469115254438189,0.771186419849983,0.6699958702745334,0.07387250631775942,1.1341265509321166,0.4770842982214229,0.02040816326530612,0.8536585365853658,0.4863158769051872,0.28182233481456875,0.7284355662610575
fe8ws,B3PW91/cc-pVTZ//B3LYP-D3/cc-pVTZ,Other,Standard,1.8279919434873189,1.2446686306001287,2.336557296536937,1.5845454545454545,1.0636363636363635,2.1354545454545453,1.5845454545454545,1.0636363636363635,2.1354545454545453,0.05984745457430046,0.00021038324345751619,0.4912805784316064,-0.17604908048500087,-0.6681049584186165,0.28120231402044105,-0.16363636363636364,-0.6470588235294117,0.39999999999999997,-0.0,-0.0,-0.0
5t0yn,PBE0/cc-pVTZ//B3LYP-D3/cc-pVTZ,Other,Standard,1.8483801261940387,1.2643000219309282,2.3578842596315415,1.6072727272727272,1.0872727272727272,2.1527272727272724,1.6072727272727272,1.0872727272727272,2.1527272727272724,0.0591794160945456,0.00020515260610173171,0.4954957634268977,-0.17599699385749834,-0.6670430538355064,0.27238798621368776,-0.16363636363636364,-0.6521739130434783,0.391304347826087,-0.0,-0.0,-0.0
fyx45,LogP-prediction-Drude-FEP-HuangLab,Physical,Standard,1.854946703473518,0.6073564177497576,2.683730443041754,1.2536363636363637,0.509090909090909,2.1172727272727276,0.6536363636363635,-0.3290909090909092,1.6999999999999995,0.6279157385326257,0.14141099926824074,0.9168820980005746,2.6343221111454214,1.0402247477972166,3.8568373988262454,0.6727272727272727,0.12500000000000003,1.0,0.7995625510472474,0.4708944169885239,1.13720115730166
6nmtt,MD-AMBER-wetoct,Physical,Standard,1.8674532974566775,1.347394792654598,2.44489263567953,1.6527272727272726,1.17,2.2045454545454546,-1.6527272727272726,-2.201818181818182,-1.1681818181818182,0.41682503119771314,0.018542577848701586,0.9175548778370126,1.0995394053939425,0.20382124305670665,1.5575376311589708,0.6000000000000001,0.08,1.0,0.5697634176391602,0.3539183520910337,0.8195246203469136
eufcy,MD-LigParGen-dryoct,Physical,Standard,1.9891158383014849,1.6101552720157146,2.3296839426684626,1.88,1.482727272727273,2.255454545454546,-1.7654545454545456,-2.246363636363636,-1.1581818181818184,0.5430010278634905,0.16936402859479183,0.8820257102417361,1.4251701186458958,0.48665646043985084,2.4282668616946035,0.6605782590758164,0.19999999999999998,0.9615384615384616,0.41374918670487426,0.22733502221853072,0.647922809640489
tzzb5,Alchemical-CGenFF,Physical,Standard,2.1188654768745727,1.5561929069483524,2.5688695780617024,1.866363636363637,1.2727272727272725,2.440909090909091,1.4336363636363638,0.49,2.308181818181818,0.1951258168546237,0.003305964979959273,0.6190183277008795,-0.7599122712373921,-1.5724351527212672,0.1888643524862748,-0.2,-0.608695652173913,0.29411764705882354,0.6625136702797736,0.35818209504824405,0.9989340642606976
3oqhx,MD-CHARMM-dryoct,Physical,Standard,2.1433024645498486,1.254033492375702,2.8425468733642245,1.6418181818181816,0.868181818181818,2.4627272727272724,1.1054545454545452,0.06363636363636366,2.209090909090909,0.033135258095318414,0.00010409611705334018,0.40850952476380387,-0.43530654840521904,-1.9537093680335944,0.9727956063391588,0.0,-0.4960307567358167,0.4901960784313725,0.745241358306685,0.3684538394451597,1.1156055760898156
bzeez,FS-AGM (Fast switching Annihilation/Growth Method),Physical,Standard,2.201571752593629,1.8297888601495182,2.507867620110759,2.0681818181818183,1.587272727272727,2.462727272727273,-2.0681818181818183,-2.462727272727273,-1.5863636363636366,0.6307059269146391,0.1641894344969728,0.9509207189483804,1.3894107886287443,0.7744805975972554,2.0316379594243745,0.5272727272727272,0.0,0.911111111111111,0.22833174135138506,0.055816271439843856,0.5127566205684069
ynquk,TWOVAR,Empirical,Standard,2.259181267627722,1.8486284842356162,2.588124979418674,2.13,1.6490909090909087,2.539090909090909,2.13,1.6490909090909087,2.539090909090909,0.07870599216100965,0.0002528463245370814,0.7620735215104592,0.24585074204841814,-0.2477393902701013,0.6186998510546293,0.38181818181818183,-0.061224489795918366,0.7959183673469388,1.0709193349668455,0.9467170563561612,1.2007143153785458
5svjv,FS-GM (Fast switching Growth Method),Physical,Standard,2.2648158664869222,1.8365580455148849,2.662205169335445,2.1409090909090907,1.6881818181818182,2.568181818181818,-2.028181818181818,-2.5609090909090906,-1.3699999999999997,0.3885142315082679,0.03333916940280469,0.9099375351261346,1.1952411424829692,0.46072420175844464,1.7966741700264364,0.4403855060505442,-0.14285714285714285,0.9183673469387755,0.7441892658886722,0.5608206320860502,0.936113072248294
odex0,InterX_ARROW_2017_PIMD_SOLVENT2_WET_OCTANOL,Physical,Standard,2.288195001226155,1.623173098930274,2.8228531665674708,1.9800000000000002,1.28,2.6545454545454543,1.7309090909090907,0.8036363636363639,2.577272727272727,0.09320878946465656,0.000297757506623184,0.6593189277949978,-0.5275910306827438,-1.8016683528356272,0.741545615525259,-0.0909090909090909,-0.6170212765957447,0.4893617021276596,1.0908537176239326,0.893171089607819,1.2715367470963637
padym,InterX_ARROW_2017_PIMD_WET_OCTANOL,Physical,Standard,2.2882883639007643,1.6233243108454385,2.8150811388274084,1.986363636363636,1.2999999999999998,2.651818181818182,1.717272727272727,0.7863636363636363,2.5609090909090906,0.12393861891061794,0.0005216249319052364,0.6884005059964714,-0.6037267981978025,-1.90711669898891,0.6773629019838444,-0.1272727272727273,-0.6799999999999999,0.4761904761904761,1.093317828813489,0.9126901726262168,1.2919694893198779
pnc4j,LogP-prediction-Drude-Umbrella-HuangLab,Physical,Standard,2.289954346508006,1.6714609831467255,2.8832904183178694,2.0327272727272727,1.4090909090909092,2.678181818181818,2.0327272727272727,1.4090909090909092,2.678181818181818,0.04476436331786514,0.0001910624708586981,0.6479532807015354,0.30796590558182624,-0.7784149917527031,1.2726078609679699,0.2,-0.36,0.6923076923076924,0.38963412101831474,0.15878289519221456,0.7278264601243131
REF06,YANK-SMIRNOFF-OPC-wet-oct,Physical,Reference,2.3270386956191964,1.2040386583947758,3.4530342388319077,1.8454545454545452,1.1654545454545455,2.8154545454545454,-1.8454545454545452,-2.8109090909090906,-1.165454545454545,0.12942431417267516,0.0014945595413464405,0.8869464415598882,0.8169601500094871,-0.5072018989697525,1.803390997504089,0.4403855060505442,-0.04166666666666667,0.8374325544608086,0.8483741019145316,0.5720060356880824,1.0726635934493407
REF03,YANK-GAFF-OPC-wet-oct,Physical,Reference,2.3463569440924608,1.1960579189381026,3.381290770212949,1.8463636363636367,1.098181818181818,2.8009090909090912,-1.8463636363636367,-2.8009090909090912,-1.0963636363636364,0.13378191013271504,0.0012360580034299505,0.7801627870791614,0.8516814679499819,-0.688928647176743,2.0851851851851864,0.34545454545454546,-0.3043478260869565,0.8536585365853658,0.8400681091407451,0.5587164472500243,1.0970001522765345
REF01,YANK-GAFF-TIP3P-FB-wet-oct,Physical,Reference,2.399645807197387,1.1526846134922677,3.618742875640656,1.820909090909091,1.084545454545455,2.8654545454545457,-1.820909090909091,-2.861818181818182,-1.0845454545454547,0.15228089764346106,0.002480916397315754,0.85857389445235,0.9937961106171148,-0.227436246082916,2.129157101933183,0.41818181818181815,-0.08695652173913043,0.7999999999999999,0.8755623849273919,0.6005509641873279,1.1135567645389486
fcspk,ARROW_2017_PIMD_SOLVENT2,Physical,Standard,2.401866698291901,1.7178263220498375,2.9420540134711697,2.1,1.4072727272727275,2.772727272727273,1.9690909090909094,1.1154545454545455,2.7427272727272722,0.1116530171472574,0.0003801574756102094,0.644850350774209,-0.5017132779974921,-1.5918102677240469,0.5159522308608254,-0.16363636363636364,-0.6470588235294117,0.3617021276595745,1.0616719963453634,0.8470174564281463,1.2684081564849041
6cm6a,ARROW_2017_PIMD,Physical,Standard,2.4111577754642726,1.7639908266098316,2.9370919445787003,2.104545454545455,1.4181818181818182,2.7872727272727276,1.9372727272727275,1.07,2.748181818181818,0.1890354329373138,0.0014941492093712967,0.6903478629685267,-0.6615541161457381,-1.7485382664842584,0.38321983575075536,-0.2727272727272727,-0.7142857142857143,0.32,1.056328474327561,0.8691390838489974,1.2427149521713252
REF04,YANK-SMIRNOFF-TIP3P-FB-wet-oct,Physical,Reference,2.413835122786973,1.237335847698595,3.564203340796574,1.8072727272727271,0.9945454545454543,2.8454545454545457,-1.8072727272727271,-2.844545454545455,-0.9936363636363637,0.17119166297012778,0.0030566109622252517,0.695829113935718,1.0902717061718932,-0.0447586988946324,2.2467713320051943,0.2727272727272727,-0.1836734693877551,0.6326530612244898,0.8516411257388874,0.5362625801182221,1.1508506720932488
bq6fo,Extended solvent-contact model approach,Mixed,Standard,2.5771548794605406,1.6833273327225782,3.3455329783295977,2.1545454545454548,1.3427272727272728,3.016363636363636,1.5545454545454547,0.3263636363636364,2.7854545454545456,0.1038155987831204,0.00038042952090065437,0.5707044083873919,1.0494767154172695,-0.9130904856952761,2.7171967917547155,0.0909090909090909,-0.39999999999999997,0.6078431372549018,0.2278056951423786,0.0027409776153494753,0.4084333513296511
623c0,MD-OPLSAA-wetoct,Physical,Standard,2.6652238521028924,2.1243672854844013,3.2177194069430888,2.5327272727272727,2.0772727272727276,3.058181818181818,-2.5327272727272727,-3.0563636363636366,-2.0763636363636366,0.22421390381505418,0.003771673121560282,0.7936604458790981,0.6409110695244862,-0.050643210490188766,1.1013689869431693,0.38181818181818183,-0.10638297872340426,0.836734693877551,0.1805999695446932,0.08585627863837093,0.2940321441920346
4nfzz,MD/S-HI-GAFF-TIP3P/MBAR/,Physical,Standard,2.6670617131626675,1.9725963509132738,3.3575329146156223,2.436363636363636,1.8299999999999996,3.1154545454545457,-2.436363636363636,-3.1154545454545453,-1.8281818181818181,0.39695161742081775,0.0388592727624458,0.8734466196883338,1.2983801058846725,0.5280485303390592,1.899376624366934,0.41818181818181815,-0.13043478260869565,0.8536585365853658,0.19541232332461209,0.05531791187341669,0.3738527347481208
eg52i,ARROW_2017,Physical,Standard,2.8615571094963475,1.974728980253884,3.568069251264356,2.4109090909090907,1.479090909090909,3.3345454545454545,2.061818181818182,0.8581818181818183,3.2318181818181815,0.14711756247309649,0.002836840849416386,0.5442202915124797,-0.9384150039250989,-2.171165778089404,0.2722068504913655,-0.16363636363636364,-0.6,0.34782608695652173,0.956241261403436,0.6942425626756372,1.2142530835998175
cp8kv,MD-OPLSAA-dryoct,Physical,Standard,2.877285652706858,2.309025768587263,3.597698759434476,2.7209090909090907,2.2672727272727276,3.352727272727273,-2.7209090909090907,-3.3481818181818186,-2.2672727272727276,0.23919943635626245,0.0034236890132177873,0.9219815126516375,0.7771176004434804,-0.01687074957203363,1.500327185853181,0.587180674734059,0.11242343760332196,1.0,0.12301175297977493,0.059637028115785556,0.21739551753256645
5585v,Alchemical-CGenFF,Physical,Standard,2.8805460340958713,2.0192640423499033,3.67850018844143,2.5545454545454547,1.8045454545454547,3.387272727272727,2.4,1.4399999999999997,3.352727272727272,0.042817795974149545,0.00016111282165903035,0.5460685447660563,-0.40837962222313157,-1.9595717045843237,0.6208158541215867,-0.2,-0.76,0.3076923076923077,0.4633359635643785,0.19815330093996159,0.7485360687736202
j4nb3,FOURVAR,Empirical,Standard,2.8895045187084176,2.3341827458254185,3.3509822169301073,2.6290909090909094,1.8745454545454547,3.269090909090909,2.6290909090909094,1.8745454545454547,3.269090909090909,0.006018648105498676,8.118291320846827e-05,0.7429423015110368,0.12215058244010953,-0.7316393904308915,0.912784095562022,0.16363636363636364,-0.36,0.76,0.8884089870841814,0.7104946218696792,1.1033127067846118
hf4wj,MD/S-HI-GAFF-SPCE/MBAR/,Physical,Standard,3.28408697703445,2.496796128860125,4.09885460719322,3.0372727272727276,2.357272727272727,3.8181818181818183,-3.0372727272727276,-3.816363636363637,-2.3545454545454545,0.33562433255157703,0.021238076198687103,0.8613340623617367,1.3132117730660042,0.4256688121293313,1.958001585819582,0.38181818181818183,-0.1764705882352941,0.8431372549019607,0.08580090535321236,0.013594141506430226,0.21531901933911987
pku5g,SAMPL5_49_retro3,Empirical,Standard,4.868042354338791,4.064951078761868,5.665730314796143,4.68,3.911818181818182,5.485454545454545,4.68,3.911818181818182,5.485454545454545,0.4867817674201659,0.03236918300728088,0.8997975269119498,1.797284426470424,0.30387375833867714,2.9874446696727763,0.5636363636363636,0.0,0.9999999999999999,0.39063084015116917,0.23915721859988653,0.5732796212467296
po4g2,SAMPL5_49,Empirical,Standard,5.460733383979582,4.367892148185646,6.613298585563651,5.166363636363637,4.199090909090908,6.2763636363636355,5.166363636363637,4.199090909090908,6.2763636363636355,0.5058957027465107,0.04368608348383818,0.8847017669807202,2.325859522365625,0.4224434772560956,3.7823014982703227,0.5636363636363636,0.0,0.9615384615384616,0.34054570372523785,0.18561125185154426,0.5148608054044327
